"","municipio","codEstacao","PrecM"
"147","SAÚDE","292980001C",0
"148","SENHOR DO BONFIM","293010501C",4.8
"149","SERRINHA","293050101C",0
"150","SIMÕES FILHO","293070901A",229.8
"151","SIMÕES FILHO","293070902A",198.6
"152","SIMÕES FILHO","293070903A",234.2
"153","SOBRADINHO","293077401C",0.2
"154","SÃO FÉLIX","292900801A",157.8
"155","SÃO JOSÉ DO JACUÍPE","292937001C",4.4
"156","TANQUE NOVO","293105301C",0
"157","TAPEROÁ","293120201A",0
"158","TAPIRAMUTÁ","293130101C",0
"159","TEOFILÂNDIA","293150901C",4.2
"160","TUCANO","293190501C",0.2
"161","UAUÁ","293200201C",4
"162","UTINGA","293280401C",15.4
"163","VALENÇA","293290301A",212.35
"164","VITÓRIA DA CONQUISTA","293330701A",62.67
"165","VITÓRIA DA CONQUISTA","293330702A",20.73
"166","VITÓRIA DA CONQUISTA","293330703A",20.72
"167","VITÓRIA DA CONQUISTA","293330704A",15.74
"168","VÁRZEA DA ROÇA","293305901C",50
