"","municipio","codEstacao","PrecM"
"147","SANTA TERESINHA","292850501C",0
"148","SANTANÓPOLIS","292830701C",130.2
"149","SANTO AMARO","292860401A",181.2
"150","SANTO AMARO","292860402A",0.2
"151","SAÚDE","292980001C",0
"152","SENHOR DO BONFIM","293010501C",32
"153","SERRINHA","293050101C",0
"154","SIMÕES FILHO","293070901A",274.8
"155","SIMÕES FILHO","293070902A",259.2
"156","SIMÕES FILHO","293070903A",261.6
"157","SOBRADINHO","293077401C",0.6
"158","SÃO FÉLIX","292900801A",191.4
"159","SÃO JOSÉ DO JACUÍPE","292937001C",14.4
"160","TANQUE NOVO","293105301C",0
"161","TAPEROÁ","293120201A",0
"162","TAPIRAMUTÁ","293130101C",0.2
"163","TEOFILÂNDIA","293150901C",0.8
"164","UAUÁ","293200201C",11.2
"165","UTINGA","293280401C",33
"166","VALENÇA","293290301A",208.44
"167","VITÓRIA DA CONQUISTA","293330701A",10.37
"168","VITÓRIA DA CONQUISTA","293330702A",11.44
"169","VITÓRIA DA CONQUISTA","293330703A",12.57
"170","VITÓRIA DA CONQUISTA","293330704A",8.55
"171","VÁRZEA DA ROÇA","293305901C",79.8
